"sso","days_since_install"
"sso","135"
"sso","101"
"sso","115"
"sso","115"
"sso","706"
"sso","115"
"sso","48"
"sso","151"
"sso","147"
"sso","143"
"sso","109"
"sso","64"
"sso","38"
"sso","44"
"sso","44"
"sso","18"
"sso","44"
"sso","190"
"sso","363"
"sso","38"
"sso","45"
"sso","284"
"sso","171"
"sso","38"
"sso","38"
"sso","44"
"sso","45"
"sso","87"
"sso","38"
"sso","85"
"sso","119"
"sso","49"
"sso","100"
"sso","54"
"sso","24"
"sso","92"
"sso","94"
"sso","25"
"sso","67"
"sso","92"
"sso","39"
"sso","370"
"sso","160"
"sso","37"
"sso","70"
"sso","58"
"sso","184"
"sso","70"
"sso","132"
"sso","26"
"sso","70"
"sso","343"
"sso","63"
"sso","54"
"sso","192"
"sso","161"
"sso","176"
"sso","63"
"sso","193"
"sso","172"
"sso","161"
"sso","59"
"sso","103"
"sso","70"
"sso","117"
"sso","152"
"sso","67"
"sso","69"
"sso","161"
"sso","112"
"sso","112"
"sso","34"
"sso","63"
"sso","51"
"sso","706"
"sso","454"
"sso","55"
"sso","43"
"sso","60"
"sso","41"
"sso","560"
"sso","88"
"sso","85"
"sso","63"
"sso","329"
"sso","158"
"sso","74"
"sso","158"
"sso","45"
"sso","470"
"sso","76"
"sso","397"
"sso","364"
"sso","127"
"sso","129"
"sso","375"
"sso","40"
"sso","93"
"sso","224"
"sso","159"
"sso","230"
"sso","177"
"sso","164"
"sso","205"
"sso","494"
"sso","162"
"sso","48"
"sso","487"
"sso","139"
"sso","108"
"sso","133"
"sso","166"
"sso","218"
"sso","98"
"sso","17"
"sso","380"
"sso","58"
"sso","176"
"sso","152"
"sso","50"
"sso","41"
"sso","113"
"sso","378"
"sso","55"
"sso","149"
"sso","319"
"sso","101"
"sso","34"
"sso","154"
"sso","162"
"sso","253"
"sso","587"
"sso","148"
"sso","173"
"sso","149"
"sso","96"
"sso","149"
"sso","287"
"sso","97"
"sso","162"
"sso","159"
"sso","164"
"sso","81"
"sso","284"
"sso","1109"
"sso","520"
"sso","109"
"sso","325"
"sso","93"
"sso","260"
"sso","265"
"sso","69"
"sso","331"
"sso","416"
"sso","54"
"sso","265"
"sso","84"
"sso","103"
"sso","39"
"sso","228"
"sso","578"
"sso","270"
"sso","89"
"sso","29"
"sso","217"
"sso","286"
"sso","108"
"sso","139"
"sso","60"
"sso","101"
"sso","91"
"sso","1111"
"sso","556"
"sso","114"
"sso","108"
"sso","84"
"sso","24"
"sso","480"
"sso","363"
"sso","314"
"sso","687"
"sso","112"
"sso","277"
"sso","168"
"sso","40"
"sso","225"
"sso","248"
"sso","141"
"sso","110"
"sso","196"
"sso","235"
"sso","141"
"sso","239"
"sso","18"
"sso","157"
"sso","44"
"sso","24"
"sso","127"
"sso","59"
"sso","235"
"sso","90"
"sso","129"
"sso","259"
"sso","309"
"sso","548"
"sso","151"
"sso","85"
"sso","162"
"sso","135"
"sso","102"
"sso","340"
"sso","105"
"sso","867"
"sso","100"
"sso","88"
"sso","100"
"sso","407"
"sso","137"
"sso","63"
"sso","208"
"sso","135"
"sso","181"
"sso","149"
"sso","246"
"sso","158"
"sso","504"
"sso","95"
"sso","805"
"sso","288"
"sso","83"
"sso","166"
"sso","67"
"sso","765"
"sso","86"
"sso","87"
"sso","140"
"sso","240"
"sso","114"
"sso","49"
"sso","48"
"sso","135"
"sso","103"
"sso","124"
"sso","140"
"sso","102"
"sso","141"
"sso","98"
"sso","12"
"sso","73"
"sso","80"
"sso","109"
"sso","34"
"sso","146"
"sso","323"
"sso","16"
"sso","193"
"sso","109"
"sso","121"
"sso","188"
"sso","183"
"sso","188"
"sso","71"
"sso","27"
"sso","60"
"sso","133"
"sso","118"
"sso","270"
"sso","752"
"sso","429"
"sso","446"
"sso","561"
"sso","57"
"sso","43"
"sso","51"
"sso","571"
"sso","73"
"sso","117"
"sso","57"
"sso","80"
"sso","129"
"sso","49"
"sso","73"
"sso","394"
"sso","258"
"sso","51"
"sso","50"
"sso","43"
"sso","57"
"sso","179"
"sso","155"
"sso","143"
"sso","134"
"sso","21"
"sso","130"
"sso","124"
"sso","168"
"sso","95"
"sso","164"
"sso","168"
"sso","10"
"sso","124"
"sso","758"
"sso","172"
"sso","64"
"sso","185"
"sso","167"
"sso","25"
"sso","11"
"sso","797"
"sso","446"
"sso","173"
"sso","124"
"sso","165"
"sso","42"
"sso","28"
"sso","42"
"sso","85"
"sso","27"
"sso","13"
"sso","73"
"sso","47"
"sso","23"
"sso","89"
"sso","76"
"sso","87"
"sso","67"
"sso","148"
"sso","34"
"sso","13"
"sso","88"
"sso","86"
"sso","32"
"sso","72"
"sso","72"
"sso","11"
"sso","70"
"sso","45"
"sso","241"
"sso","60"
"sso","64"
"sso","110"
"sso","44"
"sso","308"
"sso","184"
"sso","588"
"sso","1044"
"sso","111"
"sso","96"
"sso","182"
"sso","346"
"sso","740"
"sso","149"
"sso","129"
"sso","112"
"sso","315"
"sso","175"
"sso","109"
"sso","144"
"sso","153"
"sso","680"
"sso","70"
"sso","317"
"sso","32"
"sso","844"
"sso","103"
"sso","127"
"sso","263"
"sso","103"
"sso","258"
"sso","382"
"sso","551"
"sso","130"
"sso","625"
"sso","220"
"sso","303"
"sso","61"
"sso","947"
"sso","144"
"sso","144"
"sso","65"
"sso","87"
"sso","137"
"sso","135"
"sso","61"
"sso","154"
"sso","135"
"sso","225"
"sso","429"
"sso","143"
"sso","404"
"sso","508"
"sso","68"
"sso","29"
"sso","104"
"sso","352"
"sso","116"
"sso","34"
"sso","36"
"sso","78"
"sso","385"
"sso","80"
"sso","56"
"sso","86"
"sso","50"
"sso","257"
"sso","84"
"sso","89"
"sso","96"
"sso","220"
"sso","109"
"sso","61"
"sso","88"
"sso","360"
"sso","152"
"sso","177"
"sso","235"
"sso","158"
"sso","83"
"sso","216"
"sso","35"
"sso","2088"
"sso","116"
"sso","101"
"sso","294"
"sso","130"
"sso","133"
"sso","125"
"sso","157"
"sso","106"
"sso","171"
"sso","60"
"sso","126"
"sso","87"
"sso","143"
"sso","106"
"sso","69"
"sso","40"
"sso","106"
"sso","18"
"sso","178"
"sso","172"
"sso","546"
"sso","90"
"sso","545"
"sso","118"
"sso","441"
"sso","173"
"sso","126"
"sso","84"
"sso","111"
"sso","106"
"sso","132"
"sso","41"
"sso","104"
"sso","62"
"sso","27"
"sso","50"
"sso","372"
"sso","395"
"sso","13"
"sso","182"
"sso","203"
"sso","94"
"sso","52"
"sso","130"
"sso","64"
"sso","11"
"sso","64"
"sso","155"
"sso","11"
"sso","125"
"sso","176"
"sso","49"
"sso","86"
"sso","11"
"sso","125"
"sso","25"
"sso","211"
"sso","104"
"sso","84"
"sso","96"
"sso","129"
"sso","83"
"sso","31"
"sso","127"
"sso","100"
"sso","342"
"sso","355"
"sso","78"
"sso","123"
"sso","233"
"sso","74"
"sso","15"
"sso","39"
"sso","40"
"sso","187"
"sso","183"
"sso","66"
"sso","494"
"sso","35"
"sso","1072"
"sso","35"
"sso","82"
"sso","22"
"sso","69"
"sso","70"
"sso","186"
"sso","71"
"sso","330"
"sso","34"
"sso","1072"
"sso","383"
"sso","190"
"sso","69"
"sso","33"
"sso","92"
"sso","322"
"sso","513"
"sso","109"
"sso","212"
"sso","136"
"sso","59"
"sso","297"
"sso","129"
"sso","279"
"sso","236"
"sso","15"
"sso","141"
"sso","139"
"sso","334"
"sso","62"
"sso","193"
"sso","137"
"sso","73"
"sso","193"
"sso","164"
"sso","45"
"sso","211"
"sso","190"
"sso","242"
"sso","78"
"sso","19"
"sso","239"
"sso","48"
"sso","183"
"sso","164"
"sso","80"
"sso","174"
"sso","117"
"sso","117"
"sso","117"
"sso","117"
"sso","691"
"sso","60"
"sso","873"
"sso","94"
"sso","182"
"sso","132"
"sso","40"
"sso","95"
"sso","127"
"sso","162"
"sso","300"
"sso","153"
"sso","600"
"sso","232"
"sso","161"
"sso","123"
"sso","148"
"sso","34"
"sso","1770"
"sso","1789"
"sso","19"
"sso","59"
"sso","34"
"sso","73"
"sso","29"
"sso","843"
"sso","110"
"sso","29"
"sso","783"
"sso","273"
"sso","78"
"sso","625"
"sso","410"
"sso","563"
"sso","333"
"sso","20"
"sso","129"
"sso","231"
"sso","15"
"sso","53"
"sso","115"
"sso","186"
"sso","92"
"sso","183"
"sso","751"
"sso","320"
"sso","222"
"sso","112"
"sso","221"
"sso","194"
"sso","409"
"sso","291"
"sso","140"
"sso","35"
"sso","7"
"sso","490"
"sso","32"
"sso","41"
"sso","51"
"sso","122"
"sso","37"
"sso","263"
"sso","77"
"sso","92"
"sso","36"
"sso","55"
"sso","10"
"sso","41"
"sso","168"
"sso","110"
"sso","15"
"sso","21"
"sso","17"
"sso","22"
"sso","68"
"sso","23"
"sso","23"
"sso","23"
"sso","17"
"sso","23"
"sso","23"
"sso","22"
"sso","23"
"sso","23"
"sso","22"
"sso","21"
"sso","22"
"sso","17"
"sso","23"
"sso","2131"
"sso","45"
"sso","28"
"sso","105"
"sso","393"
"sso","40"
"sso","162"
"sso","21"
"sso","41"
"sso","15"
"sso","66"
"sso","117"
"sso","16"
"sso","189"
"sso","40"
"sso","16"
"sso","118"
"sso","26"
"sso","30"
"sso","91"
"sso","186"
"sso","182"
"sso","26"
"sso","84"
"sso","53"
"sso","184"
"sso","187"
"sso","114"
"sso","131"
"sso","395"
"sso","172"
"sso","125"
"sso","98"
"sso","230"
"sso","182"
"sso","105"
"sso","115"
"sso","271"
"sso","95"
"sso","127"
"sso","47"
"sso","144"
"sso","23"
"sso","44"
"sso","165"
"sso","189"
"sso","19"
"sso","105"
"sso","105"
"sso","107"
"sso","131"
"sso","67"
"sso","121"
"sso","141"
"sso","73"
"sso","260"
"sso","61"
"sso","208"
"sso","295"
"sso","108"
"sso","97"
"sso","23"
"sso","21"
"sso","134"
"sso","157"
"sso","63"
"sso","82"
"sso","46"
"sso","77"
"sso","195"
"sso","166"
"sso","173"
"sso","332"
"sso","11"
"sso","125"
"sso","13"
"sso","94"
"sso","91"
"sso","208"
"sso","217"
"sso","532"
"sso","295"
"sso","286"
"sso","111"
"sso","146"
"sso","113"
"sso","95"
"sso","136"
"sso","96"
"sso","31"
"sso","108"
"sso","109"
"sso","146"
"sso","36"
"sso","100"
"sso","93"
"sso","90"
"sso","234"
"sso","307"
"sso","1241"
"sso","226"
"sso","142"
"sso","216"
"sso","132"
"sso","265"
"sso","145"
"sso","641"
"sso","233"
"sso","181"
"sso","176"
"sso","167"
"sso","300"
"sso","178"
"sso","384"
"sso","1015"
"sso","110"
"sso","818"
"sso","965"
"sso","46"
"sso","439"
"sso","155"
"sso","288"
"sso","584"
"sso","269"
"sso","62"
"sso","127"
"sso","64"
"sso","216"
"sso","155"
"sso","246"
"sso","74"
"sso","104"
"sso","230"
"sso","204"
"sso","169"
"sso","87"
"sso","155"
"sso","169"
"sso","40"
"sso","175"
"sso","71"
"sso","38"
"sso","165"
"sso","171"
"sso","58"
"sso","163"
"sso","67"
"sso","165"
"sso","183"
"sso","96"
"sso","8"
"sso","186"
"sso","174"
"sso","50"
"sso","39"
"sso","1229"
"sso","172"
"sso","20"
"sso","121"
"sso","23"
"sso","133"
"sso","35"
"sso","129"
"sso","389"
"sso","153"
"sso","57"
"sso","500"
"sso","50"
"sso","309"
"sso","64"
"sso","40"
"sso","103"
"sso","96"
"sso","102"
"sso","222"
"sso","62"
"sso","216"
"sso","158"
"sso","99"
"sso","169"
"sso","106"
"sso","151"
"sso","677"
"sso","1089"
"sso","123"
"sso","718"
"sso","218"
"sso","2483"
"sso","41"
"sso","186"
"sso","32"
"sso","56"
"sso","337"
"sso","63"
"sso","46"
"sso","325"
"sso","33"
"sso","133"
"sso","85"
"sso","131"
"sso","51"
"sso","179"
"sso","69"
"sso","32"
"sso","68"
"sso","502"
"sso","58"
"sso","446"
"sso","61"
"sso","74"
"sso","36"
"sso","178"
"sso","684"
"sso","252"
"sso","552"
"sso","350"
"sso","152"
"sso","98"
"sso","92"
"sso","61"
"sso","140"
"sso","81"
"sso","81"
"sso","181"
"sso","60"
"sso","200"
"sso","39"
"sso","129"
"sso","113"
"sso","77"
"sso","188"
"sso","72"
"sso","184"
"sso","78"
"sso","81"
"sso","103"
"sso","1074"
"sso","105"
"sso","36"
"sso","1845"
"sso","346"
"sso","6"
"sso","89"
"sso","161"
"sso","231"
"sso","45"
"sso","97"
"sso","105"
"sso","196"
"sso","373"
"sso","63"
"sso","6"
"sso","119"
"sso","182"
"sso","251"
"sso","436"
"sso","30"
"sso","376"
"sso","236"
"sso","391"
"sso","267"
"sso","90"
"sso","273"
"sso","295"
"sso","272"
"sso","1760"
"sso","165"
"sso","70"
"sso","517"
"sso","67"
"sso","69"
"sso","131"
"sso","147"
"sso","25"
"sso","134"
"sso","25"
"sso","128"
"sso","88"
"sso","94"
"sso","1524"
"sso","121"
"sso","78"
"sso","180"
"sso","560"
"sso","301"
"sso","226"
"sso","235"
"sso","185"
"sso","11"
"sso","31"
"sso","41"
"sso","172"
"sso","112"
"sso","208"
"sso","11"
"sso","151"
"sso","132"
"sso","5"
"sso","42"
"sso","104"
"sso","270"
"sso","337"
"sso","137"
"sso","12"
"sso","140"
"sso","206"
"sso","133"
"sso","142"
"sso","40"
"sso","5"
"sso","31"
"sso","120"
"sso","39"
"sso","243"
"sso","41"
"sso","256"
"sso","127"
"sso","53"
"sso","562"
"sso","140"
"sso","145"
"sso","462"
"sso","44"
"sso","56"
"sso","100"
"sso","380"
"sso","324"
"sso","83"
"sso","98"
"sso","38"
"sso","641"
"sso","19"
"sso","149"
"sso","152"
"sso","7"
"sso","38"
"sso","234"
"sso","155"
"sso","69"
"sso","189"
"sso","322"
"sso","173"
"sso","172"
"sso","128"
"sso","149"
"sso","390"
"sso","2084"
"sso","55"
"sso","182"
"sso","23"
"sso","140"
"sso","290"
"sso","135"
"sso","93"
"sso","90"
"sso","113"
"sso","83"
"sso","205"
"sso","127"
"sso","54"
"sso","72"
"sso","67"
"sso","68"
"sso","34"
"sso","182"
"sso","112"
"sso","106"
"sso","112"
"sso","32"
"sso","43"
"sso","160"
"sso","36"
"sso","51"
"sso","170"
"sso","50"
"sso","33"
"sso","565"
"sso","504"
"sso","127"
"sso","1243"
"sso","179"
"sso","28"
"sso","194"
"sso","191"
"sso","154"
"sso","116"
"sso","10"
"sso","13"
"sso","263"
"sso","394"
"sso","68"
"sso","57"
"sso","236"
"sso","145"
"sso","239"
"sso","69"
"sso","181"
"sso","48"
"sso","154"
"sso","30"
"sso","12"
"sso","109"
"sso","109"
"sso","1511"
"sso","705"
"sso","595"
"sso","131"
"sso","152"
"sso","122"
"sso","119"
"sso","22"
"sso","19"
"sso","64"
"sso","121"
"sso","121"
"sso","119"
"sso","67"
"sso","446"
"sso","58"
"sso","143"
"sso","61"
"sso","173"
"sso","22"
"sso","247"
"sso","118"
"sso","311"
"sso","67"
"sso","824"
"sso","69"
"sso","34"
"sso","64"
"sso","34"
"sso","36"
"sso","256"
"sso","6"
"sso","163"
"sso","185"
"sso","18"
"sso","140"
"sso","20"
"sso","19"
"sso","6"
"sso","69"
"sso","15"
"sso","155"
"sso","170"
"sso","24"
"sso","128"
"sso","118"
"sso","45"
"sso","36"
"sso","166"
"sso","11"
"sso","34"
"sso","11"
"sso","18"
"sso","6"
"sso","61"
"sso","182"
"sso","15"
"sso","99"
"sso","155"
"sso","115"
"sso","86"
"sso","37"
"sso","21"
"sso","177"
"sso","177"
"sso","21"
"sso","36"
"sso","198"
"sso","333"
"sso","234"
"sso","157"
"sso","127"
"sso","27"
"sso","248"
"sso","93"
"sso","105"
"sso","112"
"sso","42"
"sso","129"
"sso","516"
"sso","195"
"sso","489"
"sso","496"
"sso","455"
"sso","78"
"sso","577"
"sso","70"
"sso","59"
"sso","486"
"sso","157"
"sso","94"
"sso","46"
"sso","86"
"sso","78"
"sso","46"
"sso","60"
"sso","256"
"sso","56"
"sso","46"
"sso","146"
"sso","1183"
"sso","148"
"sso","143"
"sso","124"
"sso","36"
"sso","42"
"sso","335"
"sso","36"
"sso","125"
"sso","32"
"sso","54"
"sso","9"
"sso","6"
"sso","54"
"sso","167"
"sso","86"
"sso","100"
"sso","118"
"sso","167"
"sso","104"
"sso","161"
"sso","526"
"sso","163"
"sso","117"
"sso","137"
"sso","15"
"sso","74"
"sso","146"
"sso","55"
